Unnamed: 0,Gender,EthnicGroup,ParentEduc,LunchType,TestPrep,ParentMaritalStatus,PracticeSport,IsFirstChild,NrSiblings,TransportMeans,WklyStudyHours,MathScore,ReadingScore,WritingScore,avg_total_score
820,male,group C,high school,standard,none,married,never,yes,1.0,school_bus,5 - 10,64,62,59,62.0
821,male,group C,associate's degree,standard,none,married,sometimes,yes,4.0,private,5 - 10,78,73,75,75.0
822,female,group D,master's degree,standard,completed,married,sometimes,yes,2.0,school_bus,< 5,62,71,77,70.0
824,female,group C,bachelor's degree,standard,completed,married,regularly,yes,3.0,school_bus,> 10,47,64,71,61.0
825,female,group D,associate's degree,standard,none,single,regularly,yes,3.0,school_bus,5 - 10,65,65,69,66.0
826,female,group B,some high school,free/reduced,none,widowed,sometimes,no,1.0,private,5 - 10,49,60,57,55.0
827,female,group B,some college,free/reduced,none,married,sometimes,yes,1.0,private,5 - 10,46,65,67,59.0
833,male,group D,high school,free/reduced,none,married,regularly,yes,0.0,school_bus,5 - 10,51,54,55,53.0
834,female,group B,some high school,standard,none,married,sometimes,yes,1.0,school_bus,> 10,46,54,56,52.0
836,male,group E,some college,standard,completed,divorced,never,yes,3.0,school_bus,5 - 10,80,78,80,79.0
837,female,group D,associate's degree,standard,completed,married,sometimes,yes,3.0,private,< 5,64,84,86,78.0
838,female,group E,high school,free/reduced,completed,divorced,sometimes,no,1.0,school_bus,5 - 10,68,90,89,82.0
839,female,group B,master's degree,free/reduced,none,married,sometimes,yes,1.0,private,< 5,44,59,55,53.0
843,male,group C,high school,standard,none,married,regularly,yes,2.0,private,< 5,72,59,61,64.0
844,female,group C,high school,standard,completed,married,sometimes,yes,1.0,school_bus,5 - 10,60,66,66,64.0
845,female,group C,some high school,standard,none,married,never,no,3.0,school_bus,< 5,61,78,69,69.0
846,male,group D,master's degree,standard,completed,married,never,yes,3.0,private,5 - 10,84,80,83,82.0
849,female,group B,high school,standard,none,married,sometimes,yes,2.0,school_bus,< 5,43,49,50,47.0
852,female,group C,some college,free/reduced,completed,married,sometimes,yes,3.0,school_bus,< 5,38,55,61,51.0
853,female,group B,associate's degree,free/reduced,none,divorced,sometimes,yes,0.0,school_bus,5 - 10,64,78,72,71.0
856,female,group B,bachelor's degree,free/reduced,completed,married,never,no,4.0,private,5 - 10,64,77,78,73.0
857,male,group A,associate's degree,standard,none,married,sometimes,no,2.0,school_bus,> 10,67,75,70,71.0
862,male,group A,high school,standard,completed,married,sometimes,yes,4.0,private,< 5,64,61,58,61.0
865,female,group B,high school,free/reduced,none,married,sometimes,yes,3.0,private,5 - 10,30,53,51,45.0
866,female,group D,some college,free/reduced,completed,married,never,yes,3.0,private,5 - 10,64,70,76,70.0
867,female,group D,some high school,standard,completed,married,sometimes,yes,4.0,private,< 5,64,76,77,72.0
869,female,group E,some high school,standard,completed,divorced,sometimes,yes,2.0,school_bus,< 5,56,59,59,58.0
870,female,group A,bachelor's degree,standard,none,married,sometimes,yes,1.0,school_bus,< 5,56,60,65,60.0
871,male,group D,high school,free/reduced,completed,married,never,yes,0.0,school_bus,< 5,76,78,78,77.0
872,female,group C,high school,standard,none,divorced,regularly,no,1.0,school_bus,5 - 10,61,66,61,63.0
874,male,group A,some high school,standard,completed,single,regularly,yes,0.0,school_bus,> 10,88,74,73,78.0
877,male,group C,high school,free/reduced,none,married,sometimes,no,3.0,private,> 10,78,76,68,74.0
879,male,group E,some high school,standard,none,divorced,sometimes,yes,3.0,school_bus,5 - 10,80,77,73,77.0
882,female,group D,associate's degree,standard,none,divorced,sometimes,no,3.0,private,< 5,59,72,72,68.0
884,male,group B,some college,standard,none,married,regularly,yes,5.0,school_bus,< 5,67,57,62,62.0
885,female,group C,bachelor's degree,standard,none,single,regularly,yes,2.0,school_bus,> 10,55,63,65,61.0
888,female,group E,some college,free/reduced,none,single,regularly,no,2.0,school_bus,> 10,50,52,58,53.0
890,female,group D,some high school,standard,completed,single,sometimes,yes,2.0,school_bus,> 10,77,89,88,85.0
893,female,group D,bachelor's degree,standard,none,divorced,sometimes,yes,3.0,school_bus,< 5,81,87,91,86.0
894,male,group D,high school,standard,none,single,sometimes,yes,0.0,school_bus,5 - 10,82,78,78,79.0
896,female,group C,some college,standard,completed,married,sometimes,yes,2.0,school_bus,< 5,75,95,94,88.0
897,male,group A,high school,free/reduced,none,single,sometimes,no,4.0,private,5 - 10,68,66,60,65.0
898,female,group D,bachelor's degree,standard,completed,married,sometimes,yes,4.0,private,5 - 10,53,60,70,61.0
901,male,group C,associate's degree,free/reduced,none,divorced,sometimes,yes,2.0,school_bus,5 - 10,61,58,51,57.0
903,female,group B,high school,free/reduced,none,single,sometimes,yes,0.0,school_bus,5 - 10,52,55,53,53.0
904,female,group E,some high school,standard,none,married,regularly,yes,1.0,private,> 10,88,85,83,85.0
906,male,group C,some college,free/reduced,none,married,sometimes,yes,4.0,private,5 - 10,48,54,51,51.0
912,female,group C,high school,free/reduced,none,single,never,no,2.0,school_bus,5 - 10,50,59,52,54.0
913,male,group E,bachelor's degree,free/reduced,none,single,regularly,yes,3.0,school_bus,5 - 10,64,65,60,63.0
915,male,group C,high school,free/reduced,completed,single,regularly,yes,3.0,private,< 5,47,56,52,52.0
916,female,group B,associate's degree,standard,completed,divorced,sometimes,yes,1.0,school_bus,5 - 10,67,69,76,71.0
918,female,group E,bachelor's degree,free/reduced,none,divorced,sometimes,no,1.0,school_bus,< 5,58,59,63,60.0
919,female,group B,master's degree,standard,none,single,sometimes,no,5.0,private,5 - 10,77,77,80,78.0
920,female,group D,bachelor's degree,free/reduced,none,married,regularly,no,3.0,school_bus,5 - 10,67,72,71,70.0
921,male,group C,some college,standard,completed,single,sometimes,yes,2.0,school_bus,< 5,56,46,48,50.0
923,female,group E,bachelor's degree,standard,none,single,never,yes,3.0,private,5 - 10,73,70,78,74.0
925,male,group E,some college,free/reduced,completed,married,sometimes,no,5.0,school_bus,< 5,78,80,79,79.0
926,female,group D,associate's degree,standard,none,single,regularly,yes,2.0,private,5 - 10,75,81,84,80.0
929,male,group D,master's degree,standard,none,divorced,sometimes,yes,3.0,school_bus,5 - 10,73,62,67,67.0
930,female,group C,high school,free/reduced,completed,married,regularly,yes,1.0,school_bus,5 - 10,56,70,69,65.0
931,female,group E,associate's degree,standard,none,single,sometimes,yes,0.0,private,5 - 10,72,81,70,74.0
932,male,group E,some college,free/reduced,none,married,never,no,1.0,school_bus,5 - 10,66,59,61,62.0
934,female,group D,some college,free/reduced,none,divorced,sometimes,yes,1.0,private,5 - 10,54,55,55,55.0
935,female,group E,high school,standard,none,divorced,sometimes,yes,2.0,school_bus,5 - 10,69,74,74,72.0
936,female,group D,associate's degree,standard,none,married,sometimes,no,3.0,school_bus,5 - 10,67,76,78,74.0
939,male,group E,some college,free/reduced,none,married,sometimes,yes,1.0,private,5 - 10,64,56,52,57.0
940,male,group E,some college,standard,completed,widowed,regularly,yes,2.0,private,5 - 10,92,79,79,83.0
941,female,group C,some college,standard,none,single,sometimes,yes,2.0,private,5 - 10,70,79,82,77.0
943,male,group D,some college,standard,completed,married,sometimes,no,3.0,school_bus,5 - 10,75,68,74,72.0
944,female,group B,high school,free/reduced,none,married,sometimes,no,3.0,private,< 5,71,78,79,76.0
945,female,group A,bachelor's degree,free/reduced,completed,married,regularly,yes,3.0,school_bus,5 - 10,51,63,67,60.0
946,male,group B,master's degree,standard,none,married,regularly,yes,6.0,private,> 10,75,78,70,74.0
947,male,group E,some college,free/reduced,completed,married,never,yes,4.0,school_bus,> 10,61,56,57,58.0
949,male,group D,some high school,standard,none,divorced,sometimes,yes,5.0,school_bus,5 - 10,57,54,40,50.0
950,female,group D,some high school,standard,completed,married,sometimes,no,2.0,school_bus,5 - 10,75,89,89,84.0
955,female,group B,associate's degree,free/reduced,none,married,sometimes,yes,2.0,private,5 - 10,69,87,85,80.0
956,male,group C,master's degree,free/reduced,completed,married,sometimes,yes,3.0,school_bus,5 - 10,60,73,69,67.0
957,female,group C,high school,free/reduced,none,single,sometimes,no,1.0,school_bus,5 - 10,38,58,48,48.0
958,male,group C,master's degree,free/reduced,completed,divorced,sometimes,yes,1.0,school_bus,5 - 10,68,81,78,76.0
959,male,group C,some college,standard,none,married,regularly,no,1.0,private,> 10,59,49,53,54.0
960,female,group C,associate's degree,free/reduced,none,divorced,regularly,yes,3.0,school_bus,< 5,76,92,85,84.0
961,male,group D,some college,standard,none,married,regularly,no,1.0,school_bus,> 10,65,69,70,68.0
962,female,group D,bachelor's degree,standard,none,single,regularly,yes,1.0,private,< 5,82,86,90,86.0
966,female,group B,some college,standard,none,married,never,no,1.0,school_bus,5 - 10,55,67,60,61.0
968,male,group B,master's degree,standard,none,married,sometimes,yes,5.0,private,> 10,86,83,88,86.0
970,female,group A,high school,standard,none,divorced,sometimes,yes,4.0,private,5 - 10,62,64,64,63.0
971,male,group A,high school,free/reduced,none,married,sometimes,yes,2.0,school_bus,< 5,64,73,65,67.0
977,female,group B,some college,free/reduced,none,married,regularly,yes,2.0,private,5 - 10,37,51,48,45.0
979,female,group A,high school,free/reduced,completed,single,sometimes,no,1.0,school_bus,< 5,49,65,58,57.0
984,female,group B,some college,free/reduced,completed,married,never,no,7.0,private,5 - 10,62,68,76,69.0
986,male,group D,master's degree,standard,none,married,sometimes,yes,2.0,school_bus,< 5,84,72,73,76.0
991,female,group C,master's degree,free/reduced,none,divorced,regularly,yes,4.0,school_bus,5 - 10,82,88,91,87.0
993,female,group C,associate's degree,free/reduced,none,single,regularly,yes,4.0,school_bus,5 - 10,41,51,59,50.0
994,male,group D,some college,standard,none,divorced,never,yes,2.0,private,5 - 10,66,55,51,57.0
995,female,group D,associate's degree,free/reduced,completed,divorced,sometimes,yes,5.0,private,5 - 10,73,74,84,77.0
996,female,group D,associate's degree,standard,none,married,regularly,no,2.0,school_bus,5 - 10,77,74,78,76.0
998,female,group D,associate's degree,standard,none,married,sometimes,yes,2.0,private,< 5,50,71,62,61.0
999,male,group C,high school,free/reduced,completed,single,sometimes,no,1.0,school_bus,5 - 10,55,65,60,60.0
0,male,group C,associate's degree,standard,completed,married,sometimes,no,3.0,private,< 5,56,65,62,61.0
1,male,group C,some college,free/reduced,completed,single,sometimes,yes,7.0,school_bus,5 - 10,73,72,81,75.0
2,male,group D,high school,free/reduced,none,married,sometimes,yes,3.0,school_bus,5 - 10,55,57,53,55.0
4,male,group C,master's degree,free/reduced,none,married,sometimes,yes,2.0,school_bus,> 10,60,62,57,60.0
8,female,group C,some college,standard,none,married,sometimes,yes,2.0,private,5 - 10,75,75,75,75.0
9,male,group C,master's degree,standard,completed,single,regularly,no,2.0,school_bus,< 5,48,45,49,47.0
10,male,group D,some college,free/reduced,none,single,sometimes,yes,2.0,private,5 - 10,61,61,61,61.0
14,male,group C,some college,standard,none,divorced,sometimes,yes,3.0,private,5 - 10,69,70,70,70.0
15,female,group A,associate's degree,standard,none,married,regularly,yes,1.0,private,5 - 10,53,65,65,61.0
16,female,group C,bachelor's degree,free/reduced,completed,married,regularly,yes,3.0,private,< 5,78,85,94,86.0
18,female,group C,some college,standard,completed,married,regularly,no,1.0,school_bus,< 5,57,65,63,62.0
19,female,group C,some high school,standard,none,married,regularly,yes,1.0,school_bus,> 10,68,78,83,76.0
20,male,group C,some high school,standard,completed,divorced,sometimes,yes,3.0,school_bus,5 - 10,82,86,81,83.0
22,female,group D,associate's degree,free/reduced,completed,married,sometimes,yes,0.0,private,5 - 10,63,87,82,77.0
23,female,group E,bachelor's degree,standard,none,divorced,regularly,no,2.0,private,5 - 10,69,62,67,66.0
24,male,group C,bachelor's degree,free/reduced,completed,married,sometimes,yes,1.0,private,< 5,58,64,61,61.0
25,female,group D,high school,free/reduced,none,divorced,never,no,3.0,private,5 - 10,54,65,66,62.0
26,male,group B,high school,free/reduced,none,married,sometimes,yes,2.0,school_bus,5 - 10,61,69,62,64.0
28,female,group E,master's degree,standard,none,married,regularly,yes,3.0,private,< 5,88,86,85,86.0
29,female,group B,high school,free/reduced,none,married,regularly,yes,4.0,school_bus,5 - 10,48,57,53,53.0
33,female,group B,some college,free/reduced,none,married,sometimes,yes,1.0,school_bus,< 5,69,75,84,76.0
34,female,group C,master's degree,free/reduced,none,married,regularly,yes,2.0,private,< 5,77,83,85,82.0
37,female,group C,some high school,standard,completed,married,regularly,no,3.0,private,< 5,84,93,93,90.0
38,male,group A,some college,free/reduced,none,divorced,regularly,yes,1.0,school_bus,5 - 10,78,72,67,72.0
40,female,group D,associate's degree,standard,none,widowed,sometimes,yes,1.0,school_bus,5 - 10,79,81,80,80.0
43,female,group D,bachelor's degree,standard,none,single,sometimes,no,1.0,private,> 10,67,76,71,71.0
46,female,group D,associate's degree,standard,none,married,sometimes,no,1.0,school_bus,> 10,83,85,87,85.0
49,female,group E,high school,free/reduced,none,married,sometimes,no,1.0,school_bus,5 - 10,61,66,63,63.0
50,male,group D,bachelor's degree,standard,none,single,regularly,yes,0.0,school_bus,5 - 10,60,47,52,53.0
51,male,group E,some college,standard,none,married,sometimes,yes,3.0,school_bus,> 10,87,69,73,76.0
53,male,group D,some college,standard,completed,divorced,regularly,yes,4.0,private,5 - 10,89,88,84,87.0
54,male,group D,bachelor's degree,standard,none,married,never,yes,1.0,school_bus,< 5,63,66,64,64.0
55,female,group E,associate's degree,standard,none,divorced,never,no,2.0,private,5 - 10,74,80,76,77.0
57,male,group B,some college,standard,none,single,regularly,no,5.0,school_bus,< 5,61,46,43,50.0
58,male,group B,associate's degree,standard,completed,married,regularly,yes,3.0,school_bus,< 5,56,60,57,58.0
59,female,group B,some college,standard,none,single,sometimes,yes,2.0,private,< 5,56,68,67,64.0
62,female,group B,some high school,standard,none,married,never,yes,1.0,school_bus,5 - 10,43,59,51,51.0
63,female,group C,some college,free/reduced,completed,single,sometimes,yes,4.0,school_bus,5 - 10,79,93,92,88.0
64,male,group B,some college,standard,none,single,regularly,yes,5.0,private,5 - 10,61,54,52,56.0
65,male,group C,some college,standard,none,married,sometimes,yes,3.0,private,5 - 10,61,59,52,57.0
66,male,group E,master's degree,free/reduced,none,single,sometimes,yes,3.0,school_bus,5 - 10,85,74,65,75.0
74,male,group C,some college,free/reduced,none,divorced,never,yes,1.0,school_bus,5 - 10,61,55,53,56.0
75,female,group C,high school,standard,none,married,sometimes,yes,1.0,private,5 - 10,70,83,77,77.0
79,female,group C,high school,free/reduced,completed,single,sometimes,no,1.0,private,> 10,57,76,74,69.0
82,female,group D,some college,standard,completed,single,sometimes,yes,3.0,school_bus,5 - 10,68,92,89,83.0
83,male,group B,some high school,free/reduced,none,married,regularly,yes,1.0,private,< 5,50,50,46,49.0
85,male,group C,associate's degree,standard,none,single,sometimes,yes,1.0,private,5 - 10,61,62,54,59.0
87,male,group C,bachelor's degree,standard,none,divorced,sometimes,yes,1.0,private,< 5,79,73,72,75.0
88,female,group E,high school,standard,none,married,sometimes,no,1.0,school_bus,> 10,82,86,81,83.0
90,male,group C,high school,standard,completed,married,never,yes,5.0,school_bus,> 10,70,74,69,71.0
93,female,group E,some college,standard,completed,married,never,yes,1.0,private,5 - 10,76,78,81,78.0
95,female,group C,associate's degree,standard,none,married,sometimes,no,5.0,private,> 10,77,77,69,74.0
99,female,group B,some high school,standard,none,married,sometimes,no,3.0,school_bus,5 - 10,80,85,91,85.0
100,female,group D,master's degree,free/reduced,none,married,regularly,no,5.0,school_bus,> 10,44,55,54,51.0
102,female,group C,master's degree,standard,completed,married,sometimes,yes,4.0,school_bus,> 10,76,79,84,80.0
103,male,group C,some high school,free/reduced,completed,single,sometimes,no,4.0,private,5 - 10,60,59,60,60.0
107,male,group B,high school,free/reduced,none,married,never,yes,1.0,school_bus,5 - 10,61,54,51,55.0
108,female,group C,bachelor's degree,free/reduced,none,widowed,regularly,no,1.0,private,> 10,58,70,71,66.0
109,female,group D,some high school,free/reduced,none,married,sometimes,no,2.0,private,< 5,56,64,62,61.0
111,female,group B,some college,free/reduced,completed,married,sometimes,yes,2.0,private,5 - 10,60,76,77,71.0
112,female,group E,high school,free/reduced,none,single,sometimes,no,1.0,school_bus,5 - 10,50,59,48,52.0
113,female,group E,associate's degree,standard,completed,widowed,regularly,yes,1.0,school_bus,5 - 10,71,75,72,73.0
114,female,group B,some college,free/reduced,none,widowed,sometimes,no,2.0,private,> 10,47,54,54,52.0
115,male,group E,some high school,free/reduced,none,divorced,regularly,yes,2.0,school_bus,< 5,58,66,61,62.0
116,male,group E,associate's degree,free/reduced,none,married,regularly,yes,3.0,school_bus,< 5,59,59,55,58.0
117,male,group B,high school,free/reduced,none,divorced,regularly,no,3.0,school_bus,5 - 10,51,53,50,51.0
120,female,group D,some high school,free/reduced,none,single,regularly,yes,4.0,private,5 - 10,64,68,66,66.0
121,male,group C,high school,free/reduced,completed,single,sometimes,yes,3.0,school_bus,< 5,43,54,45,47.0
122,female,group B,associate's degree,standard,completed,married,sometimes,no,1.0,school_bus,5 - 10,44,68,64,59.0
124,male,group B,some college,standard,completed,married,regularly,no,1.0,school_bus,> 10,82,71,76,76.0
125,female,group D,high school,free/reduced,none,divorced,sometimes,no,2.0,private,5 - 10,43,55,51,50.0
129,female,group C,some college,free/reduced,none,married,sometimes,no,2.0,private,5 - 10,41,57,51,50.0
130,female,group B,high school,standard,completed,married,regularly,no,1.0,school_bus,< 5,73,81,85,80.0
131,male,group E,associate's degree,standard,completed,single,sometimes,yes,3.0,school_bus,< 5,76,70,68,71.0
133,female,group B,some high school,free/reduced,none,divorced,sometimes,no,3.0,private,< 5,64,72,72,69.0
136,female,group E,some high school,standard,none,married,regularly,yes,3.0,school_bus,< 5,58,46,54,53.0
138,male,group B,bachelor's degree,standard,none,single,sometimes,no,2.0,private,5 - 10,75,73,70,73.0
139,male,group C,some college,free/reduced,completed,divorced,sometimes,yes,3.0,school_bus,5 - 10,70,77,71,73.0
140,female,group C,high school,free/reduced,none,married,never,yes,2.0,school_bus,> 10,52,64,61,59.0
142,male,group D,high school,standard,none,married,regularly,no,2.0,school_bus,> 10,92,71,77,80.0
143,female,group A,some college,standard,completed,married,sometimes,no,1.0,private,> 10,50,60,64,58.0
145,male,group A,high school,free/reduced,none,married,regularly,yes,5.0,school_bus,> 10,80,66,67,71.0
146,male,group B,high school,standard,completed,divorced,sometimes,yes,0.0,school_bus,5 - 10,69,60,66,65.0
148,female,group D,high school,standard,none,single,sometimes,yes,2.0,school_bus,< 5,83,93,89,88.0
150,female,group C,some college,standard,completed,single,regularly,yes,0.0,school_bus,> 10,73,78,83,78.0
152,male,group D,master's degree,free/reduced,completed,single,never,yes,3.0,school_bus,> 10,73,75,70,73.0
153,male,group E,associate's degree,standard,none,married,sometimes,no,2.0,private,5 - 10,93,77,81,84.0
158,male,group A,some college,standard,completed,married,sometimes,no,3.0,private,5 - 10,79,78,74,77.0
159,female,group A,master's degree,free/reduced,completed,divorced,sometimes,no,1.0,school_bus,5 - 10,76,85,88,83.0
161,female,group D,high school,standard,none,married,sometimes,yes,2.0,private,5 - 10,57,53,54,55.0
165,female,group D,some college,free/reduced,completed,married,regularly,yes,3.0,school_bus,5 - 10,48,57,61,55.0
168,male,group D,high school,standard,none,single,sometimes,yes,4.0,school_bus,5 - 10,72,61,64,66.0
169,male,group B,some college,standard,completed,married,sometimes,yes,0.0,private,> 10,87,84,84,85.0
171,female,group C,bachelor's degree,standard,none,single,sometimes,yes,5.0,private,< 5,65,71,67,68.0
172,male,group E,bachelor's degree,free/reduced,none,single,sometimes,yes,1.0,private,5 - 10,73,81,79,78.0
174,male,group C,some college,free/reduced,none,married,never,no,3.0,school_bus,< 5,65,73,62,67.0
175,female,group C,some college,standard,none,married,sometimes,yes,1.0,school_bus,5 - 10,68,69,65,67.0
177,female,group D,high school,standard,none,married,never,no,3.0,private,> 10,61,73,69,68.0
178,female,group D,some high school,free/reduced,none,single,regularly,yes,0.0,school_bus,5 - 10,52,76,75,68.0
179,male,group C,some college,free/reduced,completed,married,never,no,4.0,private,5 - 10,59,56,59,58.0
180,female,group B,associate's degree,free/reduced,completed,married,regularly,yes,2.0,school_bus,5 - 10,45,66,64,58.0
183,female,group C,high school,standard,completed,married,regularly,yes,1.0,school_bus,5 - 10,57,63,66,62.0
184,male,group E,some high school,standard,none,married,sometimes,no,7.0,school_bus,5 - 10,59,56,52,56.0
185,female,group A,some college,standard,none,married,sometimes,no,2.0,school_bus,< 5,69,70,72,70.0
188,male,group D,some high school,standard,completed,married,sometimes,yes,3.0,school_bus,5 - 10,67,67,70,68.0
190,female,group D,some high school,standard,completed,married,sometimes,yes,3.0,school_bus,5 - 10,65,78,78,74.0
191,female,group D,some college,free/reduced,none,divorced,regularly,no,4.0,private,< 5,79,89,86,85.0
193,female,group B,associate's degree,free/reduced,none,married,sometimes,yes,4.0,school_bus,5 - 10,59,65,65,63.0
198,female,group B,high school,standard,completed,married,sometimes,no,2.0,private,5 - 10,61,78,83,74.0
200,female,group C,high school,standard,completed,divorced,sometimes,no,3.0,school_bus,5 - 10,58,68,67,64.0
203,male,group B,some college,free/reduced,none,married,sometimes,yes,1.0,school_bus,5 - 10,62,55,57,58.0
204,female,group B,some college,standard,none,married,sometimes,no,3.0,private,5 - 10,64,74,72,70.0
208,male,group C,some college,free/reduced,completed,married,regularly,no,1.0,school_bus,< 5,47,51,51,50.0
209,female,group C,high school,free/reduced,none,married,sometimes,yes,2.0,school_bus,> 10,59,56,62,59.0
211,male,group B,associate's degree,standard,completed,married,never,no,4.0,school_bus,5 - 10,62,62,61,62.0
218,female,group D,master's degree,standard,completed,single,sometimes,yes,0.0,school_bus,< 5,83,84,92,86.0
219,female,group D,master's degree,free/reduced,none,married,never,yes,4.0,private,5 - 10,71,88,84,81.0
220,female,group C,some high school,standard,completed,married,regularly,no,2.0,school_bus,5 - 10,63,74,77,71.0
221,male,group C,associate's degree,standard,none,married,regularly,yes,4.0,private,< 5,62,67,68,66.0
223,male,group C,some high school,standard,completed,married,regularly,yes,2.0,school_bus,5 - 10,76,63,62,67.0
225,female,group D,associate's degree,free/reduced,none,widowed,regularly,yes,4.0,school_bus,< 5,45,60,57,54.0
227,female,group C,high school,free/reduced,none,married,regularly,yes,0.0,school_bus,5 - 10,66,80,75,74.0
230,male,group E,bachelor's degree,free/reduced,none,single,sometimes,yes,4.0,private,5 - 10,67,65,63,65.0
232,female,group D,bachelor's degree,standard,completed,single,sometimes,yes,4.0,school_bus,5 - 10,77,81,79,79.0
234,female,group C,bachelor's degree,standard,none,single,never,no,2.0,school_bus,5 - 10,62,70,75,69.0
236,female,group C,some college,free/reduced,none,married,sometimes,yes,4.0,private,5 - 10,63,85,85,78.0
238,male,group E,some high school,standard,none,divorced,regularly,yes,4.0,school_bus,> 10,71,49,47,56.0
239,male,group C,high school,free/reduced,completed,divorced,sometimes,yes,7.0,private,> 10,62,54,53,56.0
242,female,group B,bachelor's degree,standard,none,single,sometimes,yes,1.0,private,5 - 10,62,73,70,68.0
243,female,group D,some high school,standard,none,married,sometimes,no,2.0,school_bus,< 5,57,65,66,63.0
244,male,group B,some high school,standard,none,married,sometimes,yes,5.0,private,< 5,58,54,47,53.0
245,female,group E,some high school,standard,completed,married,regularly,yes,2.0,private,5 - 10,49,56,59,55.0
246,male,group E,some high school,standard,none,married,regularly,yes,2.0,school_bus,> 10,93,74,76,81.0
248,male,group D,bachelor's degree,free/reduced,none,married,sometimes,yes,2.0,school_bus,5 - 10,61,63,64,63.0
250,male,group E,master's degree,free/reduced,completed,single,regularly,yes,0.0,private,> 10,88,74,76,79.0
251,female,group D,some college,free/reduced,none,married,regularly,yes,5.0,school_bus,5 - 10,55,66,68,63.0
252,male,group C,some high school,standard,completed,married,regularly,yes,3.0,school_bus,> 10,82,88,82,84.0
253,female,group D,master's degree,standard,completed,married,sometimes,no,3.0,school_bus,5 - 10,83,88,97,89.0
256,male,group C,bachelor's degree,free/reduced,none,divorced,sometimes,yes,0.0,private,> 10,78,65,68,70.0
257,male,group B,associate's degree,standard,completed,married,regularly,no,3.0,school_bus,< 5,57,55,57,56.0
259,male,group C,some college,standard,none,single,sometimes,no,1.0,school_bus,5 - 10,64,60,58,61.0
260,male,group B,some high school,free/reduced,none,single,sometimes,yes,1.0,school_bus,5 - 10,58,50,43,50.0
263,female,group B,bachelor's degree,free/reduced,completed,single,regularly,no,2.0,school_bus,5 - 10,84,95,97,92.0
264,male,group C,some college,standard,none,married,sometimes,yes,0.0,school_bus,< 5,64,55,55,58.0
267,female,group C,high school,standard,none,married,sometimes,yes,3.0,private,5 - 10,44,59,53,52.0
268,male,group A,master's degree,standard,none,single,sometimes,no,3.0,school_bus,5 - 10,67,66,63,65.0
269,female,group B,associate's degree,free/reduced,completed,single,regularly,yes,0.0,private,5 - 10,71,91,92,85.0
270,female,group C,master's degree,free/reduced,none,married,never,yes,2.0,school_bus,5 - 10,49,62,62,58.0
271,male,group C,some high school,free/reduced,none,divorced,sometimes,no,1.0,private,5 - 10,66,74,69,70.0
272,male,group D,some high school,standard,completed,married,sometimes,yes,3.0,private,5 - 10,74,77,77,76.0
275,female,group C,high school,standard,none,single,never,no,1.0,school_bus,5 - 10,64,80,75,73.0
276,male,group B,bachelor's degree,standard,completed,married,sometimes,yes,2.0,school_bus,5 - 10,73,66,68,69.0
277,male,group D,some college,standard,completed,married,regularly,yes,0.0,private,< 5,74,65,69,69.0
281,female,group C,high school,standard,none,married,sometimes,no,2.0,private,< 5,50,55,55,53.0
284,female,group D,some high school,standard,none,widowed,never,no,4.0,school_bus,5 - 10,42,49,52,48.0
287,female,group A,associate's degree,standard,none,married,sometimes,yes,5.0,private,> 10,88,91,92,90.0
288,male,group C,associate's degree,free/reduced,none,married,regularly,yes,1.0,school_bus,5 - 10,58,54,52,55.0
289,male,group D,bachelor's degree,standard,none,married,regularly,yes,5.0,private,> 10,79,79,74,77.0
290,female,group C,some high school,free/reduced,none,married,regularly,yes,1.0,school_bus,5 - 10,58,61,66,62.0
292,male,group D,associate's degree,free/reduced,completed,married,regularly,yes,2.0,school_bus,5 - 10,75,74,76,75.0
293,female,group C,some high school,free/reduced,completed,divorced,sometimes,yes,3.0,school_bus,> 10,49,53,58,53.0
294,female,group D,associate's degree,standard,none,widowed,sometimes,no,3.0,school_bus,< 5,69,74,71,71.0
295,female,group D,some college,standard,completed,married,never,no,3.0,private,5 - 10,55,61,66,61.0
296,male,group D,some high school,standard,none,married,regularly,no,3.0,private,5 - 10,83,73,65,74.0
298,female,group C,some high school,standard,none,single,never,yes,1.0,school_bus,> 10,67,66,69,67.0
299,male,group D,some college,standard,none,single,never,no,4.0,school_bus,5 - 10,81,70,72,74.0
302,male,group C,bachelor's degree,standard,completed,single,regularly,yes,2.0,school_bus,5 - 10,66,65,68,66.0
304,female,group D,some high school,standard,completed,married,sometimes,yes,2.0,private,5 - 10,68,85,89,81.0
305,male,group B,bachelor's degree,free/reduced,none,married,sometimes,yes,5.0,private,5 - 10,63,78,72,71.0
306,female,group B,some high school,free/reduced,completed,divorced,sometimes,yes,2.0,private,5 - 10,62,84,87,78.0
307,male,group D,some high school,standard,none,single,sometimes,yes,4.0,school_bus,> 10,57,51,42,50.0
309,male,group D,bachelor's degree,standard,completed,divorced,sometimes,yes,4.0,private,5 - 10,78,72,82,77.0
310,male,group A,some high school,free/reduced,none,divorced,regularly,no,4.0,school_bus,5 - 10,51,45,45,47.0
311,female,group C,some college,standard,completed,divorced,regularly,yes,3.0,private,< 5,74,90,86,83.0
312,male,group C,master's degree,free/reduced,none,married,sometimes,no,3.0,school_bus,5 - 10,49,46,51,49.0
313,female,group E,master's degree,standard,completed,divorced,never,yes,3.0,school_bus,5 - 10,79,88,82,83.0
314,female,group D,associate's degree,standard,completed,married,sometimes,yes,2.0,private,< 5,78,91,84,84.0
